"S1Code","S1Ware","S1long","S1lat","S2Code","S2Ware","S2long","S2lat","JacDissim","JacSim"
"TM2","TM2-KP2","52.67156944","30.17562222","TK1","TK1-JW","52.50527778","29.58277778","0.5","0.5"
"TM2","TM2-KP2","52.67156944","30.17562222","TK1","TK1-KW","52.50527778","29.58277778","0.714285714285714","0.285714285714286"
"TM2","TM2-KP2","52.67156944","30.17562222","TK1","TK1-MW","52.50527778","29.58277778","0.857142857142857","0.142857142857143"
"TM2","TM2-KP2","52.67156944","30.17562222","TM1","TM1-BIS","52.96494722","29.81067222","0.666666666666667","0.333333333333333"
"TM2","TM2-KP2","52.67156944","30.17562222","TM1","TM1-BUS","52.96494722","29.81067222","0.4","0.6"
"TM2","TM2-KP2","52.67156944","30.17562222","TM1","TM1-PRS","52.96494722","29.81067222","0.75","0.25"
"TM2","TM2-KP2","52.67156944","30.17562222","TK2","TK-PA","52.44198611","29.91753611","0.666666666666667","0.333333333333333"
"TM2","TM2-KP2","52.67156944","30.17562222","TRA","TRA-FM","53.05774722","30.11208333","0.571428571428572","0.428571428571428"
"TM2","TM2-KP2","52.67156944","30.17562222","TRA","TRA-RW","53.05774722","30.11208333","0.4","0.6"
"TM2","TM2-KP2","52.67156944","30.17562222","TB2","TB2-BB","52.59","30.08","0.4","0.6"
"TM2","TM2-KP2","52.67156944","30.17562222","TB2","TB2-BR","52.59","30.08","0.5","0.5"
"TM2","TM2-KP2","52.67156944","30.17562222","TB2","TB2-BRB","52.59","30.08","0.5","0.5"
"TM2","TM2-KP2","52.67156944","30.17562222","TB2","TB2-BWB","52.59","30.08","0.4","0.6"
"TM2","TM2-KP2","52.67156944","30.17562222","TB2","TB2-RBF","52.59","30.08","0.666666666666667","0.333333333333333"
"TM2","TM2-KP2","52.67156944","30.17562222","TB2","TB2-RR","52.59","30.08","0.5","0.5"
"TM2","TM2-KP2","52.67156944","30.17562222","B","B-B","54.40972222","28.64277778","0.5","0.5"
"TM2","TM2-KP2","52.67156944","30.17562222","TJ2","TJ2-J","52.884524","29.944845","0.5","0.5"
"TM2","TM2-KP2","52.67156944","30.17562222","TM2","TM2-KP1","52.67156944","30.17562222","0.4","0.6"
"TNU","TNU-PA","51.52121667","30.1224","AR","AR-SW","53.40545556","29.86275833","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","H","H-PA","53.51537389","30.50747583","0.6","0.4"
"TNU","TNU-PA","51.52121667","30.1224","KH","KH-BB","52.06511333","29.88179778","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","KH","KH-BBR","52.06511333","29.88179778","0.6","0.4"
"TNU","TNU-PA","51.52121667","30.1224","KH","KH-BRPW","52.06511333","29.88179778","0.375","0.625"
"TNU","TNU-PA","51.52121667","30.1224","KH","KH-BW","52.06511333","29.88179778","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","KH","KH-RB","52.06511333","29.88179778","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","MS10","MS10-CW","51.32983333","30.35716667","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","MS11","MS11-CW","51.33366667","30.35426667","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","MS20","MS20-CW","51.33611667","30.353","0.375","0.625"
"TNU","TNU-PA","51.52121667","30.1224","TJ1","TJ1-BPBW","52.93935833","29.83546667","0.25","0.75"
"TNU","TNU-PA","51.52121667","30.1224","TK1","TK1-JW","52.50527778","29.58277778","0.375","0.625"
"TNU","TNU-PA","51.52121667","30.1224","TK1","TK1-KW","52.50527778","29.58277778","0.555555555555556","0.444444444444444"
"TNU","TNU-PA","51.52121667","30.1224","TK1","TK1-MW","52.50527778","29.58277778","0.666666666666667","0.333333333333333"
"TNU","TNU-PA","51.52121667","30.1224","TM1","TM1-BIS","52.96494722","29.81067222","0.4","0.6"
"TNU","TNU-PA","51.52121667","30.1224","TM1","TM1-BUS","52.96494722","29.81067222","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","TM1","TM1-PRS","52.96494722","29.81067222","0.444444444444444","0.555555555555556"
"TNU","TNU-PA","51.52121667","30.1224","TK2","TK-PA","52.44198611","29.91753611","0.666666666666667","0.333333333333333"
"TNU","TNU-PA","51.52121667","30.1224","TRA","TRA-FM","53.05774722","30.11208333","0.25","0.75"
"TNU","TNU-PA","51.52121667","30.1224","TRA","TRA-RW","53.05774722","30.11208333","0.8","0.2"
"TNU","TNU-PA","51.52121667","30.1224","TB2","TB2-BB","52.59","30.08","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","TB2","TB2-BR","52.59","30.08","0.375","0.625"
"TNU","TNU-PA","51.52121667","30.1224","TB2","TB2-BRB","52.59","30.08","0.555555555555556","0.444444444444444"
"TNU","TNU-PA","51.52121667","30.1224","TB2","TB2-BWB","52.59","30.08","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","TB2","TB2-RBF","52.59","30.08","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","TB2","TB2-RR","52.59","30.08","0.375","0.625"
"TNU","TNU-PA","51.52121667","30.1224","B","B-B","54.40972222","28.64277778","0.555555555555556","0.444444444444444"
"TNU","TNU-PA","51.52121667","30.1224","TJ2","TJ2-J","52.884524","29.944845","0.7","0.3"
"TNU","TNU-PA","51.52121667","30.1224","TM2","TM2-KP1","52.67156944","30.17562222","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","TM2","TM2-KP2","52.67156944","30.17562222","0.666666666666667","0.333333333333333"
"TNU","TNU-PAB","51.52121667","30.1224","AR","AR-SW","53.40545556","29.86275833","0.555555555555556","0.444444444444444"
"TNU","TNU-PAB","51.52121667","30.1224","H","H-PA","53.51537389","30.50747583","0.636363636363636","0.363636363636364"
"TNU","TNU-PAB","51.52121667","30.1224","KH","KH-BB","52.06511333","29.88179778","0.555555555555556","0.444444444444444"
"TNU","TNU-PAB","51.52121667","30.1224","KH","KH-BBR","52.06511333","29.88179778","0.636363636363636","0.363636363636364"
"TNU","TNU-PAB","51.52121667","30.1224","KH","KH-BRPW","52.06511333","29.88179778","0.444444444444444","0.555555555555556"
"TNU","TNU-PAB","51.52121667","30.1224","KH","KH-BW","52.06511333","29.88179778","0.555555555555556","0.444444444444444"
"TNU","TNU-PAB","51.52121667","30.1224","KH","KH-RB","52.06511333","29.88179778","0.555555555555556","0.444444444444444"
"TNU","TNU-PAB","51.52121667","30.1224","MS10","MS10-CW","51.32983333","30.35716667","0.545454545454545","0.454545454545455"
"TNU","TNU-PAB","51.52121667","30.1224","MS11","MS11-CW","51.33366667","30.35426667","0.545454545454545","0.454545454545455"
"TNU","TNU-PAB","51.52121667","30.1224","MS20","MS20-CW","51.33611667","30.353","0.444444444444444","0.555555555555556"
"TNU","TNU-PAB","51.52121667","30.1224","TJ1","TJ1-BPBW","52.93935833","29.83546667","0.333333333333333","0.666666666666667"
"TNU","TNU-PAB","51.52121667","30.1224","TK1","TK1-JW","52.50527778","29.58277778","0.444444444444444","0.555555555555556"
"TNU","TNU-PAB","51.52121667","30.1224","TK1","TK1-KW","52.50527778","29.58277778","0.6","0.4"
"TNU","TNU-PAB","51.52121667","30.1224","TK1","TK1-MW","52.50527778","29.58277778","0.7","0.3"
"TNU","TNU-PAB","51.52121667","30.1224","TM1","TM1-BIS","52.96494722","29.81067222","0.454545454545455","0.545454545454545"
"TNU","TNU-PAB","51.52121667","30.1224","TM1","TM1-BUS","52.96494722","29.81067222","0.555555555555556","0.444444444444444"
"TNU","TNU-PAB","51.52121667","30.1224","TM1","TM1-PRS","52.96494722","29.81067222","0.5","0.5"
"TNU","TNU-PAB","51.52121667","30.1224","TK2","TK-PA","52.44198611","29.91753611","0.7","0.3"
"TNU","TNU-PAB","51.52121667","30.1224","TRA","TRA-FM","53.05774722","30.11208333","0.333333333333333","0.666666666666667"
"TNU","TNU-PAB","51.52121667","30.1224","TRA","TRA-RW","53.05774722","30.11208333","0.818181818181818","0.181818181818182"
"TNU","TNU-PAB","51.52121667","30.1224","TB2","TB2-BB","52.59","30.08","0.555555555555556","0.444444444444444"
"TNU","TNU-PAB","51.52121667","30.1224","TB2","TB2-BR","52.59","30.08","0.444444444444444","0.555555555555556"
"TNU","TNU-PAB","51.52121667","30.1224","TB2","TB2-BRB","52.59","30.08","0.444444444444444","0.555555555555556"
"TNU","TNU-PAB","51.52121667","30.1224","TB2","TB2-BWB","52.59","30.08","0.555555555555556","0.444444444444444"
"TNU","TNU-PAB","51.52121667","30.1224","TB2","TB2-RBF","52.59","30.08","0.555555555555556","0.444444444444444"
"TNU","TNU-PAB","51.52121667","30.1224","TB2","TB2-RR","52.59","30.08","0.444444444444444","0.555555555555556"
"TNU","TNU-PAB","51.52121667","30.1224","B","B-B","54.40972222","28.64277778","0.6","0.4"
"TNU","TNU-PAB","51.52121667","30.1224","TJ2","TJ2-J","52.884524","29.944845","0.727272727272727","0.272727272727273"
"TNU","TNU-PAB","51.52121667","30.1224","TM2","TM2-KP1","52.67156944","30.17562222","0.555555555555556","0.444444444444444"
"TNU","TNU-PAB","51.52121667","30.1224","TM2","TM2-KP2","52.67156944","30.17562222","0.7","0.3"
"TNU","TNU-PAB","51.52121667","30.1224","TNU","TNU-PA","51.52121667","30.1224","0.111111111111111","0.888888888888889"
"TQA","TQA-PAB","52.76638889","29.17416667","AR","AR-SW","53.40545556","29.86275833","0","1"
"TQA","TQA-PAB","52.76638889","29.17416667","H","H-PA","53.51537389","30.50747583","0.75","0.25"
"TQA","TQA-PAB","52.76638889","29.17416667","KH","KH-BB","52.06511333","29.88179778","0","1"
"TQA","TQA-PAB","52.76638889","29.17416667","KH","KH-BBR","52.06511333","29.88179778","0.333333333333333","0.666666666666667"
"TQA","TQA-PAB","52.76638889","29.17416667","KH","KH-BRPW","52.06511333","29.88179778","0.5","0.5"
"TQA","TQA-PAB","52.76638889","29.17416667","KH","KH-BW","52.06511333","29.88179778","0","1"
"TQA","TQA-PAB","52.76638889","29.17416667","KH","KH-RB","52.06511333","29.88179778","0.4","0.6"
"TQA","TQA-PAB","52.76638889","29.17416667","MS10","MS10-CW","51.32983333","30.35716667","0.625","0.375"
"TQA","TQA-PAB","52.76638889","29.17416667","MS11","MS11-CW","51.33366667","30.35426667","0.625","0.375"
"TQA","TQA-PAB","52.76638889","29.17416667","MS20","MS20-CW","51.33611667","30.353","0.2","0.8"
"TQA","TQA-PAB","52.76638889","29.17416667","TJ1","TJ1-BPBW","52.93935833","29.83546667","0.333333333333333","0.666666666666667"
"TQA","TQA-PAB","52.76638889","29.17416667","TK1","TK1-JW","52.50527778","29.58277778","0.2","0.8"
"TQA","TQA-PAB","52.76638889","29.17416667","TK1","TK1-KW","52.50527778","29.58277778","0.5","0.5"
"TQA","TQA-PAB","52.76638889","29.17416667","TK1","TK1-MW","52.50527778","29.58277778","0.666666666666667","0.333333333333333"
"TQA","TQA-PAB","52.76638889","29.17416667","TM1","TM1-BIS","52.96494722","29.81067222","0.5","0.5"
"TQA","TQA-PAB","52.76638889","29.17416667","TM1","TM1-BUS","52.96494722","29.81067222","0","1"
"TQA","TQA-PAB","52.76638889","29.17416667","TM1","TM1-PRS","52.96494722","29.81067222","0.571428571428572","0.428571428571428"
"TQA","TQA-PAB","52.76638889","29.17416667","TK2","TK-PA","52.44198611","29.91753611","0.4","0.6"
"TQA","TQA-PAB","52.76638889","29.17416667","TRA","TRA-FM","53.05774722","30.11208333","0.333333333333333","0.666666666666667"
"TQA","TQA-PAB","52.76638889","29.17416667","TRA","TRA-RW","53.05774722","30.11208333","0.666666666666667","0.333333333333333"
"TQA","TQA-PAB","52.76638889","29.17416667","TB2","TB2-BB","52.59","30.08","0","1"
"TQA","TQA-PAB","52.76638889","29.17416667","TB2","TB2-BR","52.59","30.08","0.2","0.8"
"TQA","TQA-PAB","52.76638889","29.17416667","TB2","TB2-BRB","52.59","30.08","0.2","0.8"
"TQA","TQA-PAB","52.76638889","29.17416667","TB2","TB2-BWB","52.59","30.08","0","1"
"TQA","TQA-PAB","52.76638889","29.17416667","TB2","TB2-RBF","52.59","30.08","0.4","0.6"
"TQA","TQA-PAB","52.76638889","29.17416667","TB2","TB2-RR","52.59","30.08","0.2","0.8"
"TQA","TQA-PAB","52.76638889","29.17416667","B","B-B","54.40972222","28.64277778","0.714285714285714","0.285714285714286"
"TQA","TQA-PAB","52.76638889","29.17416667","TJ2","TJ2-J","52.884524","29.944845","0.714285714285714","0.285714285714286"
"TQA","TQA-PAB","52.76638889","29.17416667","TM2","TM2-KP1","52.67156944","30.17562222","0","1"
"TQA","TQA-PAB","52.76638889","29.17416667","TM2","TM2-KP2","52.67156944","30.17562222","0.4","0.6"
"TQA","TQA-PAB","52.76638889","29.17416667","TNU","TNU-PA","51.52121667","30.1224","0.5","0.5"
"TQA","TQA-PAB","52.76638889","29.17416667","TNU","TNU-PAB","51.52121667","30.1224","0.555555555555556","0.444444444444444"
"TS1","TS1-BB","52.44638889","28.85666667","AR","AR-SW","53.40545556","29.86275833","0","1"
"TS1","TS1-BB","52.44638889","28.85666667","H","H-PA","53.51537389","30.50747583","0.75","0.25"
"TS1","TS1-BB","52.44638889","28.85666667","KH","KH-BB","52.06511333","29.88179778","0","1"
"TS1","TS1-BB","52.44638889","28.85666667","KH","KH-BBR","52.06511333","29.88179778","0.333333333333333","0.666666666666667"
"TS1","TS1-BB","52.44638889","28.85666667","KH","KH-BRPW","52.06511333","29.88179778","0.5","0.5"
"TS1","TS1-BB","52.44638889","28.85666667","KH","KH-BW","52.06511333","29.88179778","0","1"
"TS1","TS1-BB","52.44638889","28.85666667","KH","KH-RB","52.06511333","29.88179778","0.4","0.6"
"TS1","TS1-BB","52.44638889","28.85666667","MS10","MS10-CW","51.32983333","30.35716667","0.625","0.375"
"TS1","TS1-BB","52.44638889","28.85666667","MS11","MS11-CW","51.33366667","30.35426667","0.625","0.375"
"TS1","TS1-BB","52.44638889","28.85666667","MS20","MS20-CW","51.33611667","30.353","0.2","0.8"
"TS1","TS1-BB","52.44638889","28.85666667","TJ1","TJ1-BPBW","52.93935833","29.83546667","0.333333333333333","0.666666666666667"
"TS1","TS1-BB","52.44638889","28.85666667","TK1","TK1-JW","52.50527778","29.58277778","0.2","0.8"
"TS1","TS1-BB","52.44638889","28.85666667","TK1","TK1-KW","52.50527778","29.58277778","0.5","0.5"
"TS1","TS1-BB","52.44638889","28.85666667","TK1","TK1-MW","52.50527778","29.58277778","0.666666666666667","0.333333333333333"
"TS1","TS1-BB","52.44638889","28.85666667","TM1","TM1-BIS","52.96494722","29.81067222","0.5","0.5"
"TS1","TS1-BB","52.44638889","28.85666667","TM1","TM1-BUS","52.96494722","29.81067222","0","1"
"TS1","TS1-BB","52.44638889","28.85666667","TM1","TM1-PRS","52.96494722","29.81067222","0.571428571428572","0.428571428571428"
"TS1","TS1-BB","52.44638889","28.85666667","TK2","TK-PA","52.44198611","29.91753611","0.4","0.6"
"TS1","TS1-BB","52.44638889","28.85666667","TRA","TRA-FM","53.05774722","30.11208333","0.333333333333333","0.666666666666667"
"TS1","TS1-BB","52.44638889","28.85666667","TRA","TRA-RW","53.05774722","30.11208333","0.666666666666667","0.333333333333333"
"TS1","TS1-BB","52.44638889","28.85666667","TB2","TB2-BB","52.59","30.08","0","1"
"TS1","TS1-BB","52.44638889","28.85666667","TB2","TB2-BR","52.59","30.08","0.2","0.8"
"TS1","TS1-BB","52.44638889","28.85666667","TB2","TB2-BRB","52.59","30.08","0.2","0.8"
"TS1","TS1-BB","52.44638889","28.85666667","TB2","TB2-BWB","52.59","30.08","0","1"
"TS1","TS1-BB","52.44638889","28.85666667","TB2","TB2-RBF","52.59","30.08","0.4","0.6"
"TS1","TS1-BB","52.44638889","28.85666667","TB2","TB2-RR","52.59","30.08","0.2","0.8"
"TS1","TS1-BB","52.44638889","28.85666667","B","B-B","54.40972222","28.64277778","0.714285714285714","0.285714285714286"
"TS1","TS1-BB","52.44638889","28.85666667","TJ2","TJ2-J","52.884524","29.944845","0.714285714285714","0.285714285714286"
"TS1","TS1-BB","52.44638889","28.85666667","TM2","TM2-KP1","52.67156944","30.17562222","0","1"
"TS1","TS1-BB","52.44638889","28.85666667","TM2","TM2-KP2","52.67156944","30.17562222","0.4","0.6"
"TS1","TS1-BB","52.44638889","28.85666667","TNU","TNU-PA","51.52121667","30.1224","0.5","0.5"
"TS1","TS1-BB","52.44638889","28.85666667","TNU","TNU-PAB","51.52121667","30.1224","0.555555555555556","0.444444444444444"
"TS1","TS1-BB","52.44638889","28.85666667","TQA","TQA-PAB","52.76638889","29.17416667","0","1"
"TS1","TS1-RR","52.44638889","28.85666667","AR","AR-SW","53.40545556","29.86275833","0.4","0.6"
"TS1","TS1-RR","52.44638889","28.85666667","H","H-PA","53.51537389","30.50747583","0.888888888888889","0.111111111111111"
"TS1","TS1-RR","52.44638889","28.85666667","KH","KH-BB","52.06511333","29.88179778","0.4","0.6"
"TS1","TS1-RR","52.44638889","28.85666667","KH","KH-BBR","52.06511333","29.88179778","0.571428571428572","0.428571428571428"
"TS1","TS1-RR","52.44638889","28.85666667","KH","KH-BRPW","52.06511333","29.88179778","0.2","0.8"
"TS1","TS1-RR","52.44638889","28.85666667","KH","KH-BW","52.06511333","29.88179778","0.4","0.6"
"TS1","TS1-RR","52.44638889","28.85666667","KH","KH-RB","52.06511333","29.88179778","0","1"
"TS1","TS1-RR","52.44638889","28.85666667","MS10","MS10-CW","51.32983333","30.35716667","0.625","0.375"
"TS1","TS1-RR","52.44638889","28.85666667","MS11","MS11-CW","51.33366667","30.35426667","0.625","0.375"
"TS1","TS1-RR","52.44638889","28.85666667","MS20","MS20-CW","51.33611667","30.353","0.5","0.5"
"TS1","TS1-RR","52.44638889","28.85666667","TJ1","TJ1-BPBW","52.93935833","29.83546667","0.571428571428572","0.428571428571428"
"TS1","TS1-RR","52.44638889","28.85666667","TK1","TK1-JW","52.50527778","29.58277778","0.5","0.5"
"TS1","TS1-RR","52.44638889","28.85666667","TK1","TK1-KW","52.50527778","29.58277778","0.2","0.8"
"TS1","TS1-RR","52.44638889","28.85666667","TK1","TK1-MW","52.50527778","29.58277778","0.4","0.6"
"TS1","TS1-RR","52.44638889","28.85666667","TM1","TM1-BIS","52.96494722","29.81067222","0.666666666666667","0.333333333333333"
"TS1","TS1-RR","52.44638889","28.85666667","TM1","TM1-BUS","52.96494722","29.81067222","0.4","0.6"
"TS1","TS1-RR","52.44638889","28.85666667","TM1","TM1-PRS","52.96494722","29.81067222","0.75","0.25"
"TS1","TS1-RR","52.44638889","28.85666667","TK2","TK-PA","52.44198611","29.91753611","0.666666666666667","0.333333333333333"
"TS1","TS1-RR","52.44638889","28.85666667","TRA","TRA-FM","53.05774722","30.11208333","0.571428571428572","0.428571428571428"
"TS1","TS1-RR","52.44638889","28.85666667","TRA","TRA-RW","53.05774722","30.11208333","0.857142857142857","0.142857142857143"
"TS1","TS1-RR","52.44638889","28.85666667","TB2","TB2-BB","52.59","30.08","0.4","0.6"
"TS1","TS1-RR","52.44638889","28.85666667","TB2","TB2-BR","52.59","30.08","0.5","0.5"
"TS1","TS1-RR","52.44638889","28.85666667","TB2","TB2-BRB","52.59","30.08","0.5","0.5"
"TS1","TS1-RR","52.44638889","28.85666667","TB2","TB2-BWB","52.59","30.08","0.4","0.6"
"TS1","TS1-RR","52.44638889","28.85666667","TB2","TB2-RBF","52.59","30.08","0","1"
"TS1","TS1-RR","52.44638889","28.85666667","TB2","TB2-RR","52.59","30.08","0.5","0.5"
"TS1","TS1-RR","52.44638889","28.85666667","B","B-B","54.40972222","28.64277778","0.5","0.5"
"TS1","TS1-RR","52.44638889","28.85666667","TJ2","TJ2-J","52.884524","29.944845","0.875","0.125"
"TS1","TS1-RR","52.44638889","28.85666667","TM2","TM2-KP1","52.67156944","30.17562222","0.4","0.6"
"TS1","TS1-RR","52.44638889","28.85666667","TM2","TM2-KP2","52.67156944","30.17562222","0.666666666666667","0.333333333333333"
"TS1","TS1-RR","52.44638889","28.85666667","TNU","TNU-PA","51.52121667","30.1224","0.5","0.5"
"TS1","TS1-RR","52.44638889","28.85666667","TNU","TNU-PAB","51.52121667","30.1224","0.555555555555556","0.444444444444444"
"TS1","TS1-RR","52.44638889","28.85666667","TQA","TQA-PAB","52.76638889","29.17416667","0.4","0.6"
"TS1","TS1-RR","52.44638889","28.85666667","TS1","TS1-BB","52.44638889","28.85666667","0.4","0.6"
"TS4","TS4-F","53.217668","30.233939","AR","AR-SW","53.40545556","29.86275833","0.2","0.8"
"TS4","TS4-F","53.217668","30.233939","H","H-PA","53.51537389","30.50747583","0.777777777777778","0.222222222222222"
"TS4","TS4-F","53.217668","30.233939","KH","KH-BB","52.06511333","29.88179778","0.2","0.8"
"TS4","TS4-F","53.217668","30.233939","KH","KH-BBR","52.06511333","29.88179778","0.428571428571429","0.571428571428571"
"TS4","TS4-F","53.217668","30.233939","KH","KH-BRPW","52.06511333","29.88179778","0.333333333333333","0.666666666666667"
"TS4","TS4-F","53.217668","30.233939","KH","KH-BW","52.06511333","29.88179778","0.2","0.8"
"TS4","TS4-F","53.217668","30.233939","KH","KH-RB","52.06511333","29.88179778","0.2","0.8"
"TS4","TS4-F","53.217668","30.233939","MS10","MS10-CW","51.32983333","30.35716667","0.5","0.5"
"TS4","TS4-F","53.217668","30.233939","MS11","MS11-CW","51.33366667","30.35426667","0.5","0.5"
"TS4","TS4-F","53.217668","30.233939","MS20","MS20-CW","51.33611667","30.353","0.333333333333333","0.666666666666667"
"TS4","TS4-F","53.217668","30.233939","TJ1","TJ1-BPBW","52.93935833","29.83546667","0.428571428571429","0.571428571428571"
"TS4","TS4-F","53.217668","30.233939","TK1","TK1-JW","52.50527778","29.58277778","0.333333333333333","0.666666666666667"
"TS4","TS4-F","53.217668","30.233939","TK1","TK1-KW","52.50527778","29.58277778","0.333333333333333","0.666666666666667"
"TS4","TS4-F","53.217668","30.233939","TK1","TK1-MW","52.50527778","29.58277778","0.5","0.5"
"TS4","TS4-F","53.217668","30.233939","TM1","TM1-BIS","52.96494722","29.81067222","0.555555555555556","0.444444444444444"
"TS4","TS4-F","53.217668","30.233939","TM1","TM1-BUS","52.96494722","29.81067222","0.2","0.8"
"TS4","TS4-F","53.217668","30.233939","TM1","TM1-PRS","52.96494722","29.81067222","0.625","0.375"
"TS4","TS4-F","53.217668","30.233939","TK2","TK-PA","52.44198611","29.91753611","0.5","0.5"
"TS4","TS4-F","53.217668","30.233939","TRA","TRA-FM","53.05774722","30.11208333","0.428571428571429","0.571428571428571"
"TS4","TS4-F","53.217668","30.233939","TRA","TRA-RW","53.05774722","30.11208333","0.714285714285714","0.285714285714286"
"TS4","TS4-F","53.217668","30.233939","TB2","TB2-BB","52.59","30.08","0.2","0.8"
"TS4","TS4-F","53.217668","30.233939","TB2","TB2-BR","52.59","30.08","0.333333333333333","0.666666666666667"
"TS4","TS4-F","53.217668","30.233939","TB2","TB2-BRB","52.59","30.08","0.333333333333333","0.666666666666667"
"TS4","TS4-F","53.217668","30.233939","TB2","TB2-BWB","52.59","30.08","0.2","0.8"
"TS4","TS4-F","53.217668","30.233939","TB2","TB2-RBF","52.59","30.08","0.2","0.8"
"TS4","TS4-F","53.217668","30.233939","TB2","TB2-RR","52.59","30.08","0.333333333333333","0.666666666666667"
"TS4","TS4-F","53.217668","30.233939","B","B-B","54.40972222","28.64277778","0.571428571428572","0.428571428571428"
"TS4","TS4-F","53.217668","30.233939","TJ2","TJ2-J","52.884524","29.944845","0.75","0.25"
"TS4","TS4-F","53.217668","30.233939","TM2","TM2-KP1","52.67156944","30.17562222","0.2","0.8"
"TS4","TS4-F","53.217668","30.233939","TM2","TM2-KP2","52.67156944","30.17562222","0.5","0.5"
"TS4","TS4-F","53.217668","30.233939","TNU","TNU-PA","51.52121667","30.1224","0.375","0.625"
"TS4","TS4-F","53.217668","30.233939","TNU","TNU-PAB","51.52121667","30.1224","0.444444444444444","0.555555555555556"
"TS4","TS4-F","53.217668","30.233939","TQA","TQA-PAB","52.76638889","29.17416667","0.2","0.8"
"TS4","TS4-F","53.217668","30.233939","TS1","TS1-BB","52.44638889","28.85666667","0.2","0.8"
"TS4","TS4-F","53.217668","30.233939","TS1","TS1-RR","52.44638889","28.85666667","0.2","0.8"
